id,source_url,incident_title,location,category,date_incident,date_final_report,description,download_url,download_title,file_type
200902INY11,https://www.csb.gov/kaltech-industries-waste-mixing-explosion/,Kaltech Industries Waste Mixing Explosion,"Location: New York , NY",Reactive Incident,4/25/2002,9/30/2003,,https://www.csb.gov/assets/1/20/Kaltech_Transcript_2.pdf?13793,"Transcript of Board Public Hearing, New York, NY, April 16, 2003",pdf
,https://www.csb.gov/key-lessons-for-preventing-incidents-from-flammable-chemicals-in-educational-demonstrations/,Key Lessons for Preventing Incidents from Flammable Chemicals in Educational Demonstrations,"Location: Reno, NV",Community Impact,9/3/2014,10/30/2014,,https://www.csb.gov/assets/1/20/CSB_Back_to_School_Safety_Alert.pdf?15863,Back to School Safety Alert,pdf
,https://www.csb.gov/key-lessons-for-preventing-incidents-from-flammable-chemicals-in-educational-demonstrations/,Key Lessons for Preventing Incidents from Flammable Chemicals in Educational Demonstrations,"Location: Reno, NV",Community Impact,9/3/2014,10/30/2014,,https://www.csb.gov/assets/1/20/Lab_Safety_Bulletin_2014-10-30.pdf?15338,Key Lessons for Preventing Incidents from Flammable Chemicals in Educational Demonstrations,pdf
201007ICT3,https://www.csb.gov/kleen-energy-natural-gas-explosion/,Kleen Energy Natural Gas Explosion,"Location: Middletown, CT",Flammable Vapor,2/7/2010,6/28/2010,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_ASME_(Kleen_UR3)_C-AA.pdf,Recommendation Status Change Summary,pdf
201007ICT3,https://www.csb.gov/kleen-energy-natural-gas-explosion/,Kleen Energy Natural Gas Explosion,"Location: Middletown, CT",Flammable Vapor,2/7/2010,6/28/2010,,https://www.csb.gov/assets/recommendation/2010-7-I-CT-R18_16__Status_Change_EPRI_C-AA__3_12_12.pdf,Recommendation Status Change Letter,pdf
201007ICT3,https://www.csb.gov/kleen-energy-natural-gas-explosion/,Kleen Energy Natural Gas Explosion,"Location: Middletown, CT",Flammable Vapor,2/7/2010,6/28/2010,,https://www.csb.gov/assets/recommendation/2010-7-I-CT-R4_13__Status_Change_Letter__GE_UR4_and_10__9_22_11(2).pdf,Recommendation Status Change Letter,pdf
201007ICT3,https://www.csb.gov/kleen-energy-natural-gas-explosion/,Kleen Energy Natural Gas Explosion,"Location: Middletown, CT",Flammable Vapor,2/7/2010,6/28/2010,,https://www.csb.gov/assets/recommendation/2010-7-I-CT-R10_1__Status_Change_Letter__GE_UR10__3_12_12.pdf,Recommendation Status Change Letter,pdf
201007ICT3,https://www.csb.gov/kleen-energy-natural-gas-explosion/,Kleen Energy Natural Gas Explosion,"Location: Middletown, CT",Flammable Vapor,2/7/2010,6/28/2010,,https://www.csb.gov/assets/recommendation/2010-7-I-CT-R16_17__Status_Change__Kleen_UR16_C-AA(2).pdf,Recommendation Status Change Letter,pdf
201007ICT3,https://www.csb.gov/kleen-energy-natural-gas-explosion/,Kleen Energy Natural Gas Explosion,"Location: Middletown, CT",Flammable Vapor,2/7/2010,6/28/2010,,https://www.csb.gov/assets/recommendation/2010-7-I-CT-R17_3__Status_Change__Kleen_UR17_C-NLA.pdf,Recommendation Status Change Letter,pdf
201007ICT3,https://www.csb.gov/kleen-energy-natural-gas-explosion/,Kleen Energy Natural Gas Explosion,"Location: Middletown, CT",Flammable Vapor,2/7/2010,6/28/2010,,https://www.csb.gov/assets/recommendation/Status_change_summary__Kleen_UR7.pdf,Recommendation Status Change Summary,pdf
201007ICT3,https://www.csb.gov/kleen-energy-natural-gas-explosion/,Kleen Energy Natural Gas Explosion,"Location: Middletown, CT",Flammable Vapor,2/7/2010,6/28/2010,,https://www.csb.gov/assets/recommendation/2010-7-I-CT-R13_2__Status_Change_Letter_UR13_C-AA.pdf,Recommendation Status Change Letter,pdf
201007ICT3,https://www.csb.gov/kleen-energy-natural-gas-explosion/,Kleen Energy Natural Gas Explosion,"Location: Middletown, CT",Flammable Vapor,2/7/2010,6/28/2010,,https://www.csb.gov/assets/recommendation/Status_change_summary__Kleen_UR2.pdf,Recommendation Status Change Summary,pdf
201007ICT3,https://www.csb.gov/kleen-energy-natural-gas-explosion/,Kleen Energy Natural Gas Explosion,"Location: Middletown, CT",Flammable Vapor,2/7/2010,6/28/2010,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__OSHA_(Kleen_UR1)_-_CUANRR.pdf,Recommendation Status Change Summary,pdf
201007ICT3,https://www.csb.gov/kleen-energy-natural-gas-explosion/,Kleen Energy Natural Gas Explosion,"Location: Middletown, CT",Flammable Vapor,2/7/2010,6/28/2010,,https://www.csb.gov/assets/recommendation/2010-7-I-CT-R8_12__Status_Change_Pratt_and_Whitney_UR8_(C-AA).pdf,Recommendation Status Change Letter,pdf
201007ICT3,https://www.csb.gov/kleen-energy-natural-gas-explosion/,Kleen Energy Natural Gas Explosion,"Location: Middletown, CT",Flammable Vapor,2/7/2010,6/28/2010,,https://www.csb.gov/assets/recommendation/2010-7-I-CT-R14_1__Status_Change_Letter_Pratt_and_Whitney.pdf,Recommendation Status Change Letter,pdf
201007ICT3,https://www.csb.gov/kleen-energy-natural-gas-explosion/,Kleen Energy Natural Gas Explosion,"Location: Middletown, CT",Flammable Vapor,2/7/2010,6/28/2010,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__Rolls-Royce_(Kleen_UR9)_C-AA.pdf,Recommendation Status Change Summary,pdf
201007ICT3,https://www.csb.gov/kleen-energy-natural-gas-explosion/,Kleen Energy Natural Gas Explosion,"Location: Middletown, CT",Flammable Vapor,2/7/2010,6/28/2010,,https://www.csb.gov/assets/recommendation/2010-7-I-CT-R9_9__Status_Change_Letter_Rolls-Royce__3_12_12(2).pdf,Recommendation Status Change Letter,pdf
201007ICT3,https://www.csb.gov/kleen-energy-natural-gas-explosion/,Kleen Energy Natural Gas Explosion,"Location: Middletown, CT",Flammable Vapor,2/7/2010,6/28/2010,,https://www.csb.gov/assets/recommendation/Status_change_summary__Kleen_UR5__C-AA.pdf,Recommendation Status Change Summary,pdf
201007ICT3,https://www.csb.gov/kleen-energy-natural-gas-explosion/,Kleen Energy Natural Gas Explosion,"Location: Middletown, CT",Flammable Vapor,2/7/2010,6/28/2010,,https://www.csb.gov/assets/recommendation/2010-7-I-CT-R12_3__Status_Change_Letter__Siemens_UR12__3_12_12.pdf,Recommendation Status Change Letter,pdf
201007ICT3,https://www.csb.gov/kleen-energy-natural-gas-explosion/,Kleen Energy Natural Gas Explosion,"Location: Middletown, CT",Flammable Vapor,2/7/2010,6/28/2010,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__Solar_(Kleen_R6)__C-AA.pdf,Recommendation Status Change Summary,pdf
201007ICT3,https://www.csb.gov/kleen-energy-natural-gas-explosion/,Kleen Energy Natural Gas Explosion,"Location: Middletown, CT",Flammable Vapor,2/7/2010,6/28/2010,,https://www.csb.gov/assets/recommendation/2010-7-I-CT-R11_1__Status_Change_Letter__Solar_UR11__3_12_12.pdf,Recommendation Status Change Letter,pdf
201007ICT3,https://www.csb.gov/kleen-energy-natural-gas-explosion/,Kleen Energy Natural Gas Explosion,"Location: Middletown, CT",Flammable Vapor,2/7/2010,6/28/2010,,https://www.csb.gov/assets/1/20/FINAL_Bresland_Kleen_Oral_Testimony.pdf?13948,"June 28, 2010 - Oral Testimony of Board Member John S. Bresland before House Committee on Education and Labor",pdf
201007ICT3,https://www.csb.gov/kleen-energy-natural-gas-explosion/,Kleen Energy Natural Gas Explosion,"Location: Middletown, CT",Flammable Vapor,2/7/2010,6/28/2010,,https://www.csb.gov/assets/1/20/FINAL_Bresland_Written_Testimony_Kleen_Energy.pdf?13949,"June 28, 2010 - Written Testimony of Board Member John S. Bresland before House Committee on Education and Labor",pdf
201007ICT3,https://www.csb.gov/kleen-energy-natural-gas-explosion/,Kleen Energy Natural Gas Explosion,"Location: Middletown, CT",Flammable Vapor,2/7/2010,6/28/2010,,https://www.csb.gov/assets/1/20/FINAL_Urgent_Recommendation[1].pdf?15372,Kleen Energy,pdf
201007ICT3,https://www.csb.gov/kleen-energy-natural-gas-explosion/,Kleen Energy Natural Gas Explosion,"Location: Middletown, CT",Flammable Vapor,2/7/2010,6/28/2010,,https://www.csb.gov/assets/1/20/Kleen Energy Public Meeting Presentation_6 28 10.pdf?13951,Kleen Energy Public Meeting Presentation_6 28 10.pdf,pdf
201007ICT3,https://www.csb.gov/kleen-energy-natural-gas-explosion/,Kleen Energy Natural Gas Explosion,"Location: Middletown, CT",Flammable Vapor,2/7/2010,6/28/2010,,https://www.csb.gov/assets/1/20/FINAL_Urgent_Recommendation[1].pdf?15372,Kleen Energy,pdf
201007ICT3,https://www.csb.gov/kleen-energy-natural-gas-explosion/,Kleen Energy Natural Gas Explosion,"Location: Middletown, CT",Flammable Vapor,2/7/2010,6/28/2010,,https://www.csb.gov/assets/1/20/transcript_of_Kleen_Public_Meeting.pdf?13954,Transcripts from 6.28.2010 Public Meeting,pdf
,https://www.csb.gov/kmco-llc-fatal-fire-and-explosion-/,KMCO LLC Fatal Fire and Explosion,"Location: Crosby, TX",Chemical Manufacturing - Fire and Explosion,4/2/2019,12/21/2023,,https://www.csb.gov/assets/1/20/CSB_KMCO_Factual_Update.pdf?16507,KMCO Factual Update,pdf
,https://www.csb.gov/kmco-llc-fatal-fire-and-explosion-/,KMCO LLC Fatal Fire and Explosion,"Location: Crosby, TX",Chemical Manufacturing - Fire and Explosion,4/2/2019,12/21/2023,,https://www.csb.gov/assets/1/20/KMCO_Report_2023-12-21_Final_-post.pdf?16980,KMCO Final Report,pdf
,https://www.csb.gov/kmco-llc-fatal-fire-and-explosion-/,KMCO LLC Fatal Fire and Explosion,"Location: Crosby, TX",Chemical Manufacturing - Fire and Explosion,4/2/2019,12/21/2023,,https://www.csb.gov/assets/1/20/CSB_Report_Schedule_0623_v2.pdf?16932,Investigation Closure Plan,pdf
,https://www.csb.gov/kmco-llc-fatal-fire-and-explosion-/,KMCO LLC Fatal Fire and Explosion,"Location: Crosby, TX",Chemical Manufacturing - Fire and Explosion,4/2/2019,12/21/2023,,https://www.csb.gov/assets/1/20/CSB_Report_Schedule.pdf?16814,Investigation Report Release Schedule,pdf
201803ITX1,https://www.csb.gov/kuraray-pasadena-release-and-fire/,Kuraray Pasadena Release and Fire,"Location: Pasadena, TX",Hot Work - Explosion and Fire,5/19/2018,12/21/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Kuraray_(Kuraray_R1)_O-ARAR.pdf,Recommendation Status Change Summary,pdf
201803ITX1,https://www.csb.gov/kuraray-pasadena-release-and-fire/,Kuraray Pasadena Release and Fire,"Location: Pasadena, TX",Hot Work - Explosion and Fire,5/19/2018,12/21/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Kuraray_(Kuraray_R2)_C-AA.pdf,Recommendation Status Change Summary,pdf
201803ITX1,https://www.csb.gov/kuraray-pasadena-release-and-fire/,Kuraray Pasadena Release and Fire,"Location: Pasadena, TX",Hot Work - Explosion and Fire,5/19/2018,12/21/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Kuraray_(Kuraray_R3)_C-AA.pdf,Recommendation Status Change Summary,pdf
201803ITX1,https://www.csb.gov/kuraray-pasadena-release-and-fire/,Kuraray Pasadena Release and Fire,"Location: Pasadena, TX",Hot Work - Explosion and Fire,5/19/2018,12/21/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Kuraray_(Kuraray_R4)_C-AA.pdf,Recommendation Status Change Summary,pdf
201803ITX1,https://www.csb.gov/kuraray-pasadena-release-and-fire/,Kuraray Pasadena Release and Fire,"Location: Pasadena, TX",Hot Work - Explosion and Fire,5/19/2018,12/21/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Kuraray_(Kuraray_R5)_C-AA.pdf,Recommendation Status Change Summary,pdf
201803ITX1,https://www.csb.gov/kuraray-pasadena-release-and-fire/,Kuraray Pasadena Release and Fire,"Location: Pasadena, TX",Hot Work - Explosion and Fire,5/19/2018,12/21/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Kuraray_(Kuraray_R6)_C-AA.pdf,Recommendation Status Change Summary,pdf
201803ITX1,https://www.csb.gov/kuraray-pasadena-release-and-fire/,Kuraray Pasadena Release and Fire,"Location: Pasadena, TX",Hot Work - Explosion and Fire,5/19/2018,12/21/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Kuraray_(Kuraray_R7)_C-AA.pdf,Recommendation Status Change Summary,pdf
201803ITX1,https://www.csb.gov/kuraray-pasadena-release-and-fire/,Kuraray Pasadena Release and Fire,"Location: Pasadena, TX",Hot Work - Explosion and Fire,5/19/2018,12/21/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Kuraray_(Kuraray_R8)_C-AA.pdf,Recommendation Status Change Summary,pdf
201803ITX1,https://www.csb.gov/kuraray-pasadena-release-and-fire/,Kuraray Pasadena Release and Fire,"Location: Pasadena, TX",Hot Work - Explosion and Fire,5/19/2018,12/21/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Kuraray_(Kuraray_R9)_C-AA.pdf,Recommendation Status Change Summary,pdf
201803ITX1,https://www.csb.gov/kuraray-pasadena-release-and-fire/,Kuraray Pasadena Release and Fire,"Location: Pasadena, TX",Hot Work - Explosion and Fire,5/19/2018,12/21/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Kuraray_(Kuraray_R10)_C-AA.pdf,Recommendation Status Change Summary,pdf
201803ITX1,https://www.csb.gov/kuraray-pasadena-release-and-fire/,Kuraray Pasadena Release and Fire,"Location: Pasadena, TX",Hot Work - Explosion and Fire,5/19/2018,12/21/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Kuraray_(Kuraray_R11)_O-ARAR.pdf,Recommendation Status Change Summary,pdf
201803ITX1,https://www.csb.gov/kuraray-pasadena-release-and-fire/,Kuraray Pasadena Release and Fire,"Location: Pasadena, TX",Hot Work - Explosion and Fire,5/19/2018,12/21/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Kuraray_(Kuraray_R12)_C-AAA.pdf,Recommendation Status Change Summary,pdf
201803ITX1,https://www.csb.gov/kuraray-pasadena-release-and-fire/,Kuraray Pasadena Release and Fire,"Location: Pasadena, TX",Hot Work - Explosion and Fire,5/19/2018,12/21/2022,,https://www.csb.gov/assets/1/20/CSB_Kuraray_Factual_Eng06.pdf?16387,Factual Update,pdf
201803ITX1,https://www.csb.gov/kuraray-pasadena-release-and-fire/,Kuraray Pasadena Release and Fire,"Location: Pasadena, TX",Hot Work - Explosion and Fire,5/19/2018,12/21/2022,,https://www.csb.gov/assets/1/20/Kuraray_America_Inc_Final_Report_2022-12-16.pdf?16876,Kuraray America Final Report,pdf
201803ITX1,https://www.csb.gov/kuraray-pasadena-release-and-fire/,Kuraray Pasadena Release and Fire,"Location: Pasadena, TX",Hot Work - Explosion and Fire,5/19/2018,12/21/2022,,https://www.csb.gov/assets/1/20/CSB_Report_Schedule.pdf?16814,Investigation Report Release Schedule,pdf
201803ITX1,https://www.csb.gov/kuraray-pasadena-release-and-fire/,Kuraray Pasadena Release and Fire,"Location: Pasadena, TX",Hot Work - Explosion and Fire,5/19/2018,12/21/2022,,https://www.csb.gov/assets/1/20/Kuraray_Factual_Update_Board_Presentation_annotated_2018-10-24.pdf?16389,"Presentation from the CSB's October 24, 2018, Public Business Meeting",pdf
,https://www.csb.gov/little-general-store-propane-explosion/,Little General Store Propane Explosion,"Location: Ghent, WV",Flammable Vapor,1/30/2007,9/25/2008,,https://www.csb.gov/assets/recommendation/Status_change_summary-Ghent_R5.pdf,Recommendation Status Change Summary,pdf
,https://www.csb.gov/little-general-store-propane-explosion/,Little General Store Propane Explosion,"Location: Ghent, WV",Flammable Vapor,1/30/2007,9/25/2008,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__WVOEMS_(Ghent)_R4_C-AA1.pdf,Status Change Summary,pdf
,https://www.csb.gov/little-general-store-propane-explosion/,Little General Store Propane Explosion,"Location: Ghent, WV",Flammable Vapor,1/30/2007,9/25/2008,,https://www.csb.gov/assets/1/20/CSBFinalReportLittleGeneral.pdf?13741,Final Investigation Report,pdf
,https://www.csb.gov/little-general-store-propane-explosion/,Little General Store Propane Explosion,"Location: Ghent, WV",Flammable Vapor,1/30/2007,9/25/2008,,https://www.csb.gov/assets/1/20/Transcript_9-25-2009.pdf?13825,"Transcript of Board Public Meeting, Beckley, WV, Sept 25, 2008",pdf
201704IMO7,https://www.csb.gov/loy-lange-box-company-pressure-vessel-explosion-/,Loy Lange Box Company Pressure Vessel Explosion,"Location: St. Louis , MO",Community Impact,4/3/2017,7/29/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Arise_(Loy-Lange_R7)_C-AA.pdf,Recommendation Status Change Summary,pdf
201704IMO7,https://www.csb.gov/loy-lange-box-company-pressure-vessel-explosion-/,Loy Lange Box Company Pressure Vessel Explosion,"Location: St. Louis , MO",Community Impact,4/3/2017,7/29/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_STL_BOA_(Loy_Lange_R4&R5)_O-URNRR.pdf,Recommendation Status Change Summary,pdf
201704IMO7,https://www.csb.gov/loy-lange-box-company-pressure-vessel-explosion-/,Loy Lange Box Company Pressure Vessel Explosion,"Location: St. Louis , MO",Community Impact,4/3/2017,7/29/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_STL_BOA_(Loy_Lange_R4&R5)_O-URNRR1.pdf,Recommendation Status Change Summary,pdf
201704IMO7,https://www.csb.gov/loy-lange-box-company-pressure-vessel-explosion-/,Loy Lange Box Company Pressure Vessel Explosion,"Location: St. Louis , MO",Community Impact,4/3/2017,7/29/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Loy_Lange_(Loy_Lange_R1)_C-AAA.pdf,Recommendation Status Change Summary,pdf
201704IMO7,https://www.csb.gov/loy-lange-box-company-pressure-vessel-explosion-/,Loy Lange Box Company Pressure Vessel Explosion,"Location: St. Louis , MO",Community Impact,4/3/2017,7/29/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Loy_Lange_(Loy_Lange_R2)_C-AAA.pdf,Recommendation Status Change Summary,pdf
201704IMO7,https://www.csb.gov/loy-lange-box-company-pressure-vessel-explosion-/,Loy Lange Box Company Pressure Vessel Explosion,"Location: St. Louis , MO",Community Impact,4/3/2017,7/29/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Loy_Lange_(Loy_Lange_R3)_C-AA.pdf,Recommendation Status Change Summary,pdf
201704IMO7,https://www.csb.gov/loy-lange-box-company-pressure-vessel-explosion-/,Loy Lange Box Company Pressure Vessel Explosion,"Location: St. Louis , MO",Community Impact,4/3/2017,7/29/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_STL_Mayor_(Loy_Lange_R6)_O-URNRR.pdf,Recommendation Status Change Summary,pdf
